Patron;H0_1;H0_2;Qmax_1;Qmax_2;PS1;PS2;Altura;Bomba
1.325;44.44081463;62.74495772;12.99202022;25.05437176;0.5811;0.4189;1;0
1.298;44.44081463;62.74495772;12.99202022;25.05437176;0.9444;0.0556;0;0
1.305;44.44081463;62.74495772;12.99202022;25.05437176;0.0323;0.9677;0;0
1.285;44.44081463;62.74495772;12.99202022;25.05437176;0.5143;0.4857;0;0
1.2;44.44081463;62.74495772;12.99202022;25.05437176;0.12;0.88;0;0
1.177;44.44081463;62.74495772;12.99202022;25.05437176;0.4304;0.5696;0;0
1.185;44.44081463;62.74495772;12.99202022;25.05437176;0.6299;0.3701;1;0
1.136;44.44081463;62.74495772;12.99202022;25.05437176;0.7027;0.2973;1;0
1.093;44.44081463;62.74495772;12.99202022;25.05437176;0.5823;0.4177;1;0
1.087;44.44081463;62.74495772;12.99202022;25.05437176;0.22;0.78;0;0
0.918;44.44081463;62.74495772;12.99202022;25.05437176;0.6782;0.3218;1;0
0.759;44.44081463;62.74495772;12.99202022;25.05437176;0.2245;0.7755;0;0
0.654;27.26322198;22.82928571;43.87443836;9.022997465;0.5208;0.4792;0;0
0.587;27.26322198;22.82928571;43.87443836;9.022997465;0.6813;0.3187;1;1
0.55;27.26322198;22.82928571;43.87443836;9.022997465;0.4656;0.5344;0;0
0.542;27.26322198;22.82928571;43.87443836;9.022997465;0.376;0.624;0;0
0.542;27.26322198;22.82928571;43.87443836;9.022997465;0.7043;0.2957;1;1
0.581;27.26322198;22.82928571;43.87443836;9.022997465;0.5489;0.4511;0;0
0.782;27.26322198;22.82928571;43.87443836;9.022997465;1;0;0;0
1.121;27.26322198;22.82928571;43.87443836;9.022997465;0.9556;0.0444;0;0
1.103;27.26322198;22.82928571;43.87443836;9.022997465;0.4649;0.5351;0;0
1.176;27.26322198;22.82928571;43.87443836;9.022997465;0.3667;0.6333;0;0
1.277;27.26322198;22.82928571;43.87443836;9.022997465;0.7727;0.2273;0;0
1.318;27.26322198;22.82928571;43.87443836;9.022997465;0.8033;0.1967;0;0
1.325;27.26322198;22.82928571;43.87443836;9.022997465;0.5056;0.4944;0;0
1.298;27.26322198;22.82928571;43.87443836;9.022997465;0.9;0.1;0;0
1.305;27.26322198;22.82928571;43.87443836;9.022997465;0.6129;0.3871;0;0
1.285;27.26322198;22.82928571;43.87443836;9.022997465;0.8387;0.1613;0;0
1.2;27.26322198;22.82928571;43.87443836;9.022997465;0.5912;0.4088;0;0
1.177;27.26322198;22.82928571;43.87443836;9.022997465;0.3423;0.6577;0;0
1.185;27.26322198;22.82928571;43.87443836;9.022997465;0.3774;0.6226;0;0
1.136;27.26322198;22.82928571;43.87443836;9.022997465;0.4286;0.5714;0;0
1.093;27.26322198;22.82928571;43.87443836;9.022997465;0.5575;0.4425;0;0
1.087;27.26322198;22.82928571;43.87443836;9.022997465;0.6522;0.3478;1;0
0.918;27.26322198;22.82928571;43.87443836;9.022997465;0.5648;0.4352;0;0
0.759;27.26322198;22.82928571;43.87443836;9.022997465;0.3582;0.6418;0;0
0.654;49.3713036;22.82928571;50.45435087;9.022997465;0.3889;0.6111;0;0
0.587;49.3713036;22.82928571;50.45435087;9.022997465;0.1852;0.8148;0;0
0.55;49.3713036;22.82928571;50.45435087;9.022997465;0.9683;0.0317;0;0
0.542;49.3713036;22.82928571;50.45435087;9.022997465;0.4194;0.5806;0;0
0.542;49.3713036;22.82928571;50.45435087;9.022997465;0.4286;0.5714;0;0
0.581;49.3713036;22.82928571;50.45435087;9.022997465;0.5573;0.4427;0;0
0.782;49.3713036;22.82928571;50.45435087;9.022997465;0.0122;0.9878;0;0
1.121;49.3713036;22.82928571;50.45435087;9.022997465;0.7077;0.2923;1;0
1.103;49.3713036;22.82928571;50.45435087;9.022997465;0.0408;0.9592;0;0
1.176;49.3713036;22.82928571;50.45435087;9.022997465;0.8372;0.1628;0;0
1.277;49.3713036;22.82928571;50.45435087;9.022997465;0.9155;0.0845;0;0
1.318;49.3713036;22.82928571;50.45435087;9.022997465;0.2647;0.7353;0;0
1.325;49.3713036;22.82928571;50.45435087;9.022997465;0.5183;0.4817;0;0
1.298;49.3713036;22.82928571;50.45435087;9.022997465;0.2475;0.7525;0;0
1.305;49.3713036;22.82928571;50.45435087;9.022997465;0.4125;0.5875;0;0
1.285;49.3713036;22.82928571;50.45435087;9.022997465;0.4823;0.5177;0;0
1.2;49.3713036;22.82928571;50.45435087;9.022997465;0.3357;0.6643;0;0
1.177;49.3713036;22.82928571;50.45435087;9.022997465;0.7879;0.2121;1;1
1.185;49.3713036;22.82928571;50.45435087;9.022997465;0.9167;0.0833;0;0
1.136;49.3713036;22.82928571;50.45435087;9.022997465;0.9091;0.0909;0;0
1.093;49.3713036;22.82928571;50.45435087;9.022997465;0.4127;0.5873;0;0
1.087;49.3713036;22.82928571;50.45435087;9.022997465;0.1912;0.8088;0;0
0.918;49.3713036;22.82928571;50.45435087;9.022997465;0.2376;0.7624;0;0
0.759;49.3713036;22.82928571;50.45435087;9.022997465;0.4833;0.5167;0;0
0.654;102.7459977;59.98190238;21.18031887;33.27872934;0.188;0.812;0;0
0.587;102.7459977;59.98190238;21.18031887;33.27872934;0.6458;0.3542;1;1
0.55;102.7459977;59.98190238;21.18031887;33.27872934;0.531;0.469;1;1
0.542;102.7459977;59.98190238;21.18031887;33.27872934;0.3469;0.6531;0;0
0.542;102.7459977;59.98190238;21.18031887;33.27872934;0.2212;0.7788;0;0
0.581;102.7459977;59.98190238;21.18031887;33.27872934;0.5578;0.4422;1;1
0.782;102.7459977;59.98190238;21.18031887;33.27872934;0.5174;0.4826;1;1
1.121;102.7459977;59.98190238;21.18031887;33.27872934;0.087;0.913;0;0
1.103;102.7459977;59.98190238;21.18031887;33.27872934;0.4573;0.5427;0;0
1.176;102.7459977;59.98190238;21.18031887;33.27872934;0.2985;0.7015;0;0
1.277;102.7459977;59.98190238;21.18031887;33.27872934;0.7778;0.2222;1;0
1.318;102.7459977;59.98190238;21.18031887;33.27872934;0.5254;0.4746;0;0
1.325;102.7459977;59.98190238;21.18031887;33.27872934;0.1667;0.8333;0;0
1.298;102.7459977;59.98190238;21.18031887;33.27872934;0.5574;0.4426;0;0
1.305;102.7459977;59.98190238;21.18031887;33.27872934;0.051;0.949;0;0
1.285;102.7459977;59.98190238;21.18031887;33.27872934;0.8272;0.1728;1;0
1.2;102.7459977;59.98190238;21.18031887;33.27872934;0.5303;0.4697;0;0
1.177;102.7459977;59.98190238;21.18031887;33.27872934;0.3063;0.6937;0;0
1.185;102.7459977;59.98190238;21.18031887;33.27872934;0.74;0.26;1;1
1.136;102.7459977;59.98190238;21.18031887;33.27872934;0.3537;0.6463;0;0
1.093;102.7459977;59.98190238;21.18031887;33.27872934;0.4201;0.5799;0;0
1.087;102.7459977;59.98190238;21.18031887;33.27872934;0.8353;0.1647;1;0
0.918;102.7459977;59.98190238;21.18031887;33.27872934;0.7787;0.2213;1;1
0.759;102.7459977;59.98190238;21.18031887;33.27872934;0.5035;0.4965;1;1
0.654;49.3713036;93.45097973;50.45435087;17.41405351;0.5333;0.4667;1;1
0.587;49.3713036;93.45097973;50.45435087;17.41405351;0.3438;0.6562;1;0
0.55;49.3713036;93.45097973;50.45435087;17.41405351;0.2655;0.7345;0;0
0.542;49.3713036;93.45097973;50.45435087;17.41405351;0.9151;0.0849;1;1
0.542;49.3713036;93.45097973;50.45435087;17.41405351;0.6;0.4;1;1
0.581;49.3713036;93.45097973;50.45435087;17.41405351;0.6533;0.3467;1;1
0.782;49.3713036;93.45097973;50.45435087;17.41405351;0.4366;0.5634;1;0
1.121;49.3713036;93.45097973;50.45435087;17.41405351;0.8596;0.1404;0;0
1.103;49.3713036;93.45097973;50.45435087;17.41405351;0.1792;0.8208;0;0
1.176;49.3713036;93.45097973;50.45435087;17.41405351;0.75;0.25;1;1
1.277;49.3713036;93.45097973;50.45435087;17.41405351;0.425;0.575;0;0
1.318;49.3713036;93.45097973;50.45435087;17.41405351;0.4138;0.5862;0;0
1.325;49.3713036;93.45097973;50.45435087;17.41405351;0.2297;0.7703;0;0
1.298;49.3713036;93.45097973;50.45435087;17.41405351;0.6881;0.3119;1;1
1.305;49.3713036;93.45097973;50.45435087;17.41405351;0.8627;0.1373;0;0
1.285;49.3713036;93.45097973;50.45435087;17.41405351;0.2;0.8;0;0
1.2;49.3713036;93.45097973;50.45435087;17.41405351;0.7938;0.2062;1;1
1.177;49.3713036;93.45097973;50.45435087;17.41405351;0.5808;0.4192;1;1
1.185;49.3713036;93.45097973;50.45435087;17.41405351;0.4301;0.5699;0;0
1.136;49.3713036;93.45097973;50.45435087;17.41405351;0.08;0.92;0;0
1.093;49.3713036;93.45097973;50.45435087;17.41405351;0.3;0.7;0;0
1.087;49.3713036;93.45097973;50.45435087;17.41405351;0.266;0.734;0;0
0.918;49.3713036;93.45097973;50.45435087;17.41405351;0.1406;0.8594;0;0
0.759;49.3713036;93.45097973;50.45435087;17.41405351;0.4727;0.5273;1;1
0.654;38.07773139;53.70318215;42.63705804;29.91092978;0.3858;0.6142;0;0
0.587;38.07773139;53.70318215;42.63705804;29.91092978;0.8889;0.1111;1;0
0.55;38.07773139;53.70318215;42.63705804;29.91092978;0.626;0.374;1;1
0.542;38.07773139;53.70318215;42.63705804;29.91092978;0.7353;0.2647;1;1
0.542;38.07773139;53.70318215;42.63705804;29.91092978;0.4062;0.5938;0;0
0.581;38.07773139;53.70318215;42.63705804;29.91092978;0.3974;0.6026;0;0
0.782;38.07773139;53.70318215;42.63705804;29.91092978;0.6273;0.3727;1;1
1.121;38.07773139;53.70318215;42.63705804;29.91092978;0.2361;0.7639;0;0
1.103;38.07773139;53.70318215;42.63705804;29.91092978;0.375;0.625;0;0
1.176;38.07773139;53.70318215;42.63705804;29.91092978;0.5051;0.4949;0;0
1.277;38.07773139;53.70318215;42.63705804;29.91092978;0.3333;0.6667;0;0
1.318;38.07773139;53.70318215;42.63705804;29.91092978;0.8362;0.1638;0;0
1.325;38.07773139;53.70318215;42.63705804;29.91092978;0.0889;0.9111;0;0
1.298;38.07773139;53.70318215;42.63705804;29.91092978;0.7185;0.2815;1;1
1.305;38.07773139;53.70318215;42.63705804;29.91092978;0.3284;0.6716;0;0
1.285;38.07773139;53.70318215;42.63705804;29.91092978;0.8191;0.1809;0;0
1.2;38.07773139;53.70318215;42.63705804;29.91092978;0.2564;0.7436;0;0
1.177;38.07773139;53.70318215;42.63705804;29.91092978;0.9176;0.0824;0;0
1.185;38.07773139;53.70318215;42.63705804;29.91092978;0.6242;0.3758;1;1
1.136;38.07773139;53.70318215;42.63705804;29.91092978;0.6465;0.3535;1;1
1.093;38.07773139;53.70318215;42.63705804;29.91092978;0.4576;0.5424;0;0
1.087;38.07773139;53.70318215;42.63705804;29.91092978;0.5175;0.4825;0;0
0.918;38.07773139;53.70318215;42.63705804;29.91092978;0.5414;0.4586;1;1
0.759;38.07773139;53.70318215;42.63705804;29.91092978;0.6875;0.3125;1;1
0.654;48.30291492;41.28750717;11.43976588;12.17178569;0.3492;0.6508;0;0
0.587;48.30291492;41.28750717;11.43976588;12.17178569;0.6512;0.3488;1;1
0.55;48.30291492;41.28750717;11.43976588;12.17178569;0.4795;0.5205;1;0
0.542;48.30291492;41.28750717;11.43976588;12.17178569;0.7143;0.2857;1;1
0.542;48.30291492;41.28750717;11.43976588;12.17178569;0.5581;0.4419;1;1
0.581;48.30291492;41.28750717;11.43976588;12.17178569;0.6358;0.3642;1;1
0.782;48.30291492;41.28750717;11.43976588;12.17178569;0.8545;0.1455;1;0
1.121;48.30291492;41.28750717;11.43976588;12.17178569;0.469;0.531;0;0
1.103;48.30291492;41.28750717;11.43976588;12.17178569;0.4453;0.5547;0;0
1.176;48.30291492;41.28750717;11.43976588;12.17178569;0.3537;0.6463;0;0
1.277;48.30291492;41.28750717;11.43976588;12.17178569;0.483;0.517;0;0
1.318;48.30291492;41.28750717;11.43976588;12.17178569;0.5037;0.4963;0;0
1.325;48.30291492;41.28750717;11.43976588;12.17178569;0.2403;0.7597;0;0
1.298;48.30291492;41.28750717;11.43976588;12.17178569;0.5524;0.4476;0;0
1.305;48.30291492;41.28750717;11.43976588;12.17178569;0.4545;0.5455;0;0
1.285;48.30291492;41.28750717;11.43976588;12.17178569;0.3583;0.6417;0;0
1.2;48.30291492;41.28750717;11.43976588;12.17178569;0.4727;0.5273;0;0
1.177;48.30291492;41.28750717;11.43976588;12.17178569;0.5974;0.4026;1;0
1.185;48.30291492;41.28750717;11.43976588;12.17178569;0.3819;0.6181;0;0
1.136;48.30291492;41.28750717;11.43976588;12.17178569;0.4172;0.5828;0;0
1.093;48.30291492;41.28750717;11.43976588;12.17178569;0.6667;0.3333;1;0
1.087;48.30291492;41.28750717;11.43976588;12.17178569;0.3488;0.6512;0;0
0.918;48.30291492;41.28750717;11.43976588;12.17178569;0.5833;0.4167;1;0
0.759;48.30291492;41.28750717;11.43976588;12.17178569;0.8088;0.1912;1;0
0.654;38.07773139;59.61164106;42.63705804;23.83181908;0.5063;0.4937;1;1
0.587;38.07773139;59.61164106;42.63705804;23.83181908;0.8;0.2;1;1
0.55;38.07773139;59.61164106;42.63705804;23.83181908;0.0263;0.9737;0;0
0.542;38.07773139;59.61164106;42.63705804;23.83181908;0.7021;0.2979;1;1
0.542;38.07773139;59.61164106;42.63705804;23.83181908;0.9508;0.0492;0;0
0.581;38.07773139;59.61164106;42.63705804;23.83181908;0.9636;0.0364;0;0
0.782;38.07773139;59.61164106;42.63705804;23.83181908;0.925;0.075;0;0
1.121;38.07773139;59.61164106;42.63705804;23.83181908;0.1111;0.8889;0;0
1.103;38.07773139;59.61164106;42.63705804;23.83181908;0.6154;0.3846;1;1
1.176;38.07773139;59.61164106;42.63705804;23.83181908;0.5669;0.4331;1;1
1.277;38.07773139;59.61164106;42.63705804;23.83181908;0.6098;0.3902;1;1
1.318;38.07773139;59.61164106;42.63705804;23.83181908;0.7246;0.2754;1;1
1.325;38.07773139;59.61164106;42.63705804;23.83181908;0.4889;0.5111;0;0
1.298;38.07773139;59.61164106;42.63705804;23.83181908;0.9245;0.0755;0;0
1.305;38.07773139;59.61164106;42.63705804;23.83181908;0.52;0.48;0;0
1.285;38.07773139;59.61164106;42.63705804;23.83181908;0.5806;0.4194;1;1
1.2;38.07773139;59.61164106;42.63705804;23.83181908;0.475;0.525;0;0
1.177;38.07773139;59.61164106;42.63705804;23.83181908;0.4444;0.5556;0;0
1.185;38.07773139;59.61164106;42.63705804;23.83181908;0.6567;0.3433;1;1
1.136;38.07773139;59.61164106;42.63705804;23.83181908;0.84;0.16;0;0
1.093;38.07773139;59.61164106;42.63705804;23.83181908;0.2707;0.7293;0;0
1.087;38.07773139;59.61164106;42.63705804;23.83181908;0.819;0.181;0;0
0.918;38.07773139;59.61164106;42.63705804;23.83181908;0.2788;0.7212;0;0
0.759;38.07773139;59.61164106;42.63705804;23.83181908;0.391;0.609;0;0
0.654;54.5768275;55.03271167;48.2683655;14.13414805;0.5333;0.4667;1;1
0.587;54.5768275;55.03271167;48.2683655;14.13414805;0.6364;0.3636;1;1
0.55;54.5768275;55.03271167;48.2683655;14.13414805;0.1786;0.8214;0;0
0.542;54.5768275;55.03271167;48.2683655;14.13414805;0.4038;0.5962;1;0
0.542;54.5768275;55.03271167;48.2683655;14.13414805;0.268;0.732;0;0
0.581;54.5768275;55.03271167;48.2683655;14.13414805;0.0549;0.9451;0;0
0.782;54.5768275;55.03271167;48.2683655;14.13414805;0.2222;0.7778;0;0
1.121;54.5768275;55.03271167;48.2683655;14.13414805;0.6831;0.3169;1;1
1.103;54.5768275;55.03271167;48.2683655;14.13414805;0.8675;0.1325;0;0
1.176;54.5768275;55.03271167;48.2683655;14.13414805;0.7281;0.2719;1;1
1.277;54.5768275;55.03271167;48.2683655;14.13414805;0.27;0.73;0;0
1.318;54.5768275;55.03271167;48.2683655;14.13414805;0.481;0.519;0;0
1.325;54.5768275;55.03271167;48.2683655;14.13414805;0.038;0.962;0;0
1.298;54.5768275;55.03271167;48.2683655;14.13414805;0.4088;0.5912;0;0
1.305;54.5768275;55.03271167;48.2683655;14.13414805;0.75;0.25;1;1
1.285;54.5768275;55.03271167;48.2683655;14.13414805;0.5897;0.4103;1;0
1.2;54.5768275;55.03271167;48.2683655;14.13414805;0.4294;0.5706;0;0
1.177;54.5768275;55.03271167;48.2683655;14.13414805;0.1354;0.8646;0;0
1.185;54.5768275;55.03271167;48.2683655;14.13414805;0.5667;0.4333;1;0
1.136;54.5768275;55.03271167;48.2683655;14.13414805;0.4469;0.5531;0;0
1.093;54.5768275;55.03271167;48.2683655;14.13414805;0.2479;0.7521;0;0
1.087;54.5768275;55.03271167;48.2683655;14.13414805;0.7917;0.2083;1;1
0.918;54.5768275;55.03271167;48.2683655;14.13414805;0.4971;0.5029;0;0
0.759;54.5768275;55.03271167;48.2683655;14.13414805;0.3262;0.6738;0;0
0.654;26.57670026;56.51477973;16.61402384;21.36794303;0.5556;0.4444;1;1
0.587;26.57670026;56.51477973;16.61402384;21.36794303;0.3558;0.6442;0;0
0.55;26.57670026;56.51477973;16.61402384;21.36794303;0.3372;0.6628;0;0
0.542;26.57670026;56.51477973;16.61402384;21.36794303;0.3935;0.6065;0;0
0.542;26.57670026;56.51477973;16.61402384;21.36794303;0.875;0.125;0;0
0.581;26.57670026;56.51477973;16.61402384;21.36794303;0.1806;0.8194;0;0
0.782;26.57670026;56.51477973;16.61402384;21.36794303;0.5299;0.4701;1;1
1.121;26.57670026;56.51477973;16.61402384;21.36794303;0.5946;0.4054;1;0
1.103;26.57670026;56.51477973;16.61402384;21.36794303;0.2119;0.7881;0;0
1.176;26.57670026;56.51477973;16.61402384;21.36794303;0.6866;0.3134;1;0
1.277;26.57670026;56.51477973;16.61402384;21.36794303;0.1733;0.8267;0;0
1.318;26.57670026;56.51477973;16.61402384;21.36794303;0.58;0.42;1;0
1.325;26.57670026;56.51477973;16.61402384;21.36794303;0.8;0.2;0;0
1.298;26.57670026;56.51477973;16.61402384;21.36794303;0.581;0.419;1;0
1.305;26.57670026;56.51477973;16.61402384;21.36794303;0.2222;0.7778;0;0
1.285;26.57670026;56.51477973;16.61402384;21.36794303;0.8842;0.1158;0;0
1.2;26.57670026;56.51477973;16.61402384;21.36794303;0.0323;0.9677;0;0
1.177;26.57670026;56.51477973;16.61402384;21.36794303;0.0125;0.9875;0;0
1.185;26.57670026;56.51477973;16.61402384;21.36794303;0.5897;0.4103;1;0
1.136;26.57670026;56.51477973;16.61402384;21.36794303;0.7099;0.2901;1;0
1.093;26.57670026;56.51477973;16.61402384;21.36794303;0.6486;0.3514;1;0
1.087;26.57670026;56.51477973;16.61402384;21.36794303;0.4267;0.5733;0;0
0.918;26.57670026;56.51477973;16.61402384;21.36794303;0.5191;0.4809;1;0
0.759;26.57670026;56.51477973;16.61402384;21.36794303;0.2128;0.7872;0;0
0.654;41.5686779;27.74587725;23.56930674;9.998097505;0.6806;0.3194;1;1
0.587;41.5686779;27.74587725;23.56930674;9.998097505;0.4776;0.5224;0;0
0.55;41.5686779;27.74587725;23.56930674;9.998097505;0.6512;0.3488;1;1
0.542;41.5686779;27.74587725;23.56930674;9.998097505;0.4681;0.5319;0;0
0.542;41.5686779;27.74587725;23.56930674;9.998097505;0.3009;0.6991;0;0
0.581;41.5686779;27.74587725;23.56930674;9.998097505;0.4328;0.5672;0;0
0.782;41.5686779;27.74587725;23.56930674;9.998097505;0.6364;0.3636;1;1
1.121;41.5686779;27.74587725;23.56930674;9.998097505;0.8421;0.1579;0;0
1.103;41.5686779;27.74587725;23.56930674;9.998097505;0.4706;0.5294;0;0
1.176;41.5686779;27.74587725;23.56930674;9.998097505;0.6184;0.3816;0;0
1.277;41.5686779;27.74587725;23.56930674;9.998097505;0.6154;0.3846;0;0
1.318;41.5686779;27.74587725;23.56930674;9.998097505;0.5275;0.4725;0;0
1.325;41.5686779;27.74587725;23.56930674;9.998097505;0.4146;0.5854;0;0
1.298;41.5686779;27.74587725;23.56930674;9.998097505;0.6013;0.3987;0;0
1.305;41.5686779;27.74587725;23.56930674;9.998097505;0.4217;0.5783;0;0
1.285;41.5686779;27.74587725;23.56930674;9.998097505;0.2;0.8;0;0
1.2;41.5686779;27.74587725;23.56930674;9.998097505;0.4762;0.5238;0;0
1.177;41.5686779;27.74587725;23.56930674;9.998097505;0.5183;0.4817;0;0
1.185;41.5686779;27.74587725;23.56930674;9.998097505;0.7284;0.2716;1;1
1.136;41.5686779;27.74587725;23.56930674;9.998097505;0.6923;0.3077;1;1
1.093;41.5686779;27.74587725;23.56930674;9.998097505;0.2087;0.7913;0;0
1.087;41.5686779;27.74587725;23.56930674;9.998097505;0.7297;0.2703;1;1
0.918;41.5686779;27.74587725;23.56930674;9.998097505;0.7755;0.2245;1;1
0.759;41.5686779;27.74587725;23.56930674;9.998097505;0.4045;0.5955;0;0
0.654;55.48570858;41.5686779;34.78417502;23.56930674;0.1383;0.8617;0;0
0.587;55.48570858;41.5686779;34.78417502;23.56930674;0.5031;0.4969;1;1
0.55;55.48570858;41.5686779;34.78417502;23.56930674;0.6615;0.3385;1;1
0.542;55.48570858;41.5686779;34.78417502;23.56930674;0.695;0.305;1;1
0.542;55.48570858;41.5686779;34.78417502;23.56930674;0.125;0.875;0;0
0.581;55.48570858;41.5686779;34.78417502;23.56930674;0.1698;0.8302;0;0
0.782;55.48570858;41.5686779;34.78417502;23.56930674;0.977;0.023;0;0
1.121;55.48570858;41.5686779;34.78417502;23.56930674;0.4872;0.5128;0;0
1.103;55.48570858;41.5686779;34.78417502;23.56930674;0.5524;0.4476;0;0
1.176;55.48570858;41.5686779;34.78417502;23.56930674;0.2418;0.7582;0;0
1.277;55.48570858;41.5686779;34.78417502;23.56930674;0.697;0.303;1;1
1.318;55.48570858;41.5686779;34.78417502;23.56930674;0.3939;0.6061;0;0
1.325;55.48570858;41.5686779;34.78417502;23.56930674;0.6667;0.3333;1;1
1.298;55.48570858;41.5686779;34.78417502;23.56930674;0.7419;0.2581;1;1
1.305;55.48570858;41.5686779;34.78417502;23.56930674;0.6707;0.3293;1;1
1.285;55.48570858;41.5686779;34.78417502;23.56930674;0.5088;0.4912;0;0
1.2;55.48570858;41.5686779;34.78417502;23.56930674;0.2981;0.7019;0;0
1.177;55.48570858;41.5686779;34.78417502;23.56930674;0.6437;0.3563;1;1
1.185;55.48570858;41.5686779;34.78417502;23.56930674;0.575;0.425;0;0
1.136;55.48570858;41.5686779;34.78417502;23.56930674;0.9355;0.0645;0;0
1.093;55.48570858;41.5686779;34.78417502;23.56930674;0.5063;0.4937;0;0
1.087;55.48570858;41.5686779;34.78417502;23.56930674;0.0147;0.9853;0;0
0.918;55.48570858;41.5686779;34.78417502;23.56930674;1;0;0;0
0.759;55.48570858;41.5686779;34.78417502;23.56930674;0.5785;0.4215;1;1
0.654;41.5686779;26.92336581;23.56930674;25.13816943;0.6421;0.3579;1;1
0.587;41.5686779;26.92336581;23.56930674;25.13816943;0.5385;0.4615;0;0
0.55;41.5686779;26.92336581;23.56930674;25.13816943;0.3475;0.6525;0;0
0.542;41.5686779;26.92336581;23.56930674;25.13816943;0.14;0.86;0;0
0.542;41.5686779;26.92336581;23.56930674;25.13816943;0.9444;0.0556;0;0
0.581;41.5686779;26.92336581;23.56930674;25.13816943;0.3274;0.6726;0;0
0.782;41.5686779;26.92336581;23.56930674;25.13816943;0.5224;0.4776;0;0
1.121;41.5686779;26.92336581;23.56930674;25.13816943;0.2566;0.7434;0;0
1.103;41.5686779;26.92336581;23.56930674;25.13816943;0.5385;0.4615;0;0
1.176;41.5686779;26.92336581;23.56930674;25.13816943;0.975;0.025;0;0
1.277;41.5686779;26.92336581;23.56930674;25.13816943;0.8235;0.1765;0;0
1.318;41.5686779;26.92336581;23.56930674;25.13816943;0.7843;0.2157;0;0
1.325;41.5686779;26.92336581;23.56930674;25.13816943;0.2391;0.7609;0;0
1.298;41.5686779;26.92336581;23.56930674;25.13816943;0.9074;0.0926;0;0
1.305;41.5686779;26.92336581;23.56930674;25.13816943;0.45;0.55;0;0
1.285;41.5686779;26.92336581;23.56930674;25.13816943;0.4198;0.5802;0;0
